game_id,name,team,number,goals,assists,ds,turns
q8xGXSxs9664L9x9zWntFjgCr1ODbM5%2bCw4Ia6n%2byK4%3d,Garrett Idler,Texas (3),#06,0,0,0,0
q8xGXSxs9664L9x9zWntFjgCr1ODbM5%2bCw4Ia6n%2byK4%3d,Jordan Taylor,Texas (3),#07,1,0,0,0
q8xGXSxs9664L9x9zWntFjgCr1ODbM5%2bCw4Ia6n%2byK4%3d,Carlos Vargas,Texas (3),#30,0,0,0,3
q8xGXSxs9664L9x9zWntFjgCr1ODbM5%2bCw4Ia6n%2byK4%3d,Cody Holloway,Texas (3),#34,0,1,0,2
q8xGXSxs9664L9x9zWntFjgCr1ODbM5%2bCw4Ia6n%2byK4%3d,Michael Hays,Texas (3),#16,0,0,2,1
q8xGXSxs9664L9x9zWntFjgCr1ODbM5%2bCw4Ia6n%2byK4%3d,Joel Clutton,Texas (3),#32,1,1,1,0
q8xGXSxs9664L9x9zWntFjgCr1ODbM5%2bCw4Ia6n%2byK4%3d,Chris Brooks,Texas (3),#31,0,1,0,2
q8xGXSxs9664L9x9zWntFjgCr1ODbM5%2bCw4Ia6n%2byK4%3d,Chase Cunningham,Texas (3),#20,0,3,1,1
q8xGXSxs9664L9x9zWntFjgCr1ODbM5%2bCw4Ia6n%2byK4%3d,Sidney Watts,Texas (3),#01,0,0,0,0
q8xGXSxs9664L9x9zWntFjgCr1ODbM5%2bCw4Ia6n%2byK4%3d,David Miller,Texas (3),#48,0,0,0,0
q8xGXSxs9664L9x9zWntFjgCr1ODbM5%2bCw4Ia6n%2byK4%3d,Dillon Larberg,Texas (3),#11,0,0,1,1
q8xGXSxs9664L9x9zWntFjgCr1ODbM5%2bCw4Ia6n%2byK4%3d,Chris Giron,Texas (3),#83,0,0,0,0
q8xGXSxs9664L9x9zWntFjgCr1ODbM5%2bCw4Ia6n%2byK4%3d,Hagen Fritz,Texas (3),#08,0,0,0,0
q8xGXSxs9664L9x9zWntFjgCr1ODbM5%2bCw4Ia6n%2byK4%3d,Mike French,North Carolina (6),#04,0,0,0,0
q8xGXSxs9664L9x9zWntFjgCr1ODbM5%2bCw4Ia6n%2byK4%3d,Nick Macleod,North Carolina (6),#14,0,0,0,0
q8xGXSxs9664L9x9zWntFjgCr1ODbM5%2bCw4Ia6n%2byK4%3d,Justin Moore,North Carolina (6),#11,0,0,1,2
q8xGXSxs9664L9x9zWntFjgCr1ODbM5%2bCw4Ia6n%2byK4%3d,Andrew Cohen,North Carolina (6),#13,0,2,1,0
q8xGXSxs9664L9x9zWntFjgCr1ODbM5%2bCw4Ia6n%2byK4%3d,Aaron Wan,North Carolina (6),#01,0,0,0,0
q8xGXSxs9664L9x9zWntFjgCr1ODbM5%2bCw4Ia6n%2byK4%3d,Mitchell Sayasene,North Carolina (6),#08,0,0,0,0
q8xGXSxs9664L9x9zWntFjgCr1ODbM5%2bCw4Ia6n%2byK4%3d,Jacob Mouw,North Carolina (6),#09,2,0,1,0
q8xGXSxs9664L9x9zWntFjgCr1ODbM5%2bCw4Ia6n%2byK4%3d,Charlie Shaffner,North Carolina (6),#20,1,0,0,2
q8xGXSxs9664L9x9zWntFjgCr1ODbM5%2bCw4Ia6n%2byK4%3d,Hunter Wilson,North Carolina (6),#26,0,0,0,1
q8xGXSxs9664L9x9zWntFjgCr1ODbM5%2bCw4Ia6n%2byK4%3d,Nathan Warden,North Carolina (6),#21,0,0,0,0
q8xGXSxs9664L9x9zWntFjgCr1ODbM5%2bCw4Ia6n%2byK4%3d,Ben Maxson,North Carolina (6),#06,0,0,0,0
q8xGXSxs9664L9x9zWntFjgCr1ODbM5%2bCw4Ia6n%2byK4%3d,Clayton Noblit,North Carolina (6),#76,0,0,0,0
q8xGXSxs9664L9x9zWntFjgCr1ODbM5%2bCw4Ia6n%2byK4%3d,Jonathan Nethercutt,North Carolina (6),#24,1,3,1,4
q8xGXSxs9664L9x9zWntFjgCr1ODbM5%2bCw4Ia6n%2byK4%3d,Ben Snell,North Carolina (6),#77,0,0,0,0
q8xGXSxs9664L9x9zWntFjgCr1ODbM5%2bCw4Ia6n%2byK4%3d,Schuyler Kylstra,North Carolina (6),#17,0,0,0,0
q8xGXSxs9664L9x9zWntFjgCr1ODbM5%2bCw4Ia6n%2byK4%3d,Aaron Warshauer,North Carolina (6),#00,1,1,0,1
q8xGXSxs9664L9x9zWntFjgCr1ODbM5%2bCw4Ia6n%2byK4%3d,Vikram Sethuraman,North Carolina (6),#15,2,0,0,0
q8xGXSxs9664L9x9zWntFjgCr1ODbM5%2bCw4Ia6n%2byK4%3d,Dain Nielsen,North Carolina (6),#18,0,0,0,1
q8xGXSxs9664L9x9zWntFjgCr1ODbM5%2bCw4Ia6n%2byK4%3d,Drew Chandler,North Carolina (6),#12,0,1,2,3
q8xGXSxs9664L9x9zWntFjgCr1ODbM5%2bCw4Ia6n%2byK4%3d,Norman Archer,North Carolina (6),#02,0,0,0,1
q8xGXSxs9664L9x9zWntFjgCr1ODbM5%2bCw4Ia6n%2byK4%3d,Timothy Mcallister,North Carolina (6),#51,3,0,1,1
q8xGXSxs9664L9x9zWntFjgCr1ODbM5%2bCw4Ia6n%2byK4%3d,James Zuraw,North Carolina (6),#23,0,0,1,1
q8xGXSxs9664L9x9zWntFjgCr1ODbM5%2bCw4Ia6n%2byK4%3d,James Hastings,North Carolina (6),#03,0,0,0,0
q8xGXSxs9664L9x9zWntFjgCr1ODbM5%2bCw4Ia6n%2byK4%3d,Alex (Evan) Grosskurth,North Carolina (6),#42,0,0,0,0
q8xGXSxs9664L9x9zWntFjgCr1ODbM5%2bCw4Ia6n%2byK4%3d,Christian Johnson,North Carolina (6),#32,3,6,0,2
q8xGXSxs9664L9x9zWntFjgCr1ODbM5%2bCw4Ia6n%2byK4%3d,Jackson Tambor,North Carolina (6),#07,0,0,0,0
q8xGXSxs9664L9x9zWntFjgCr1ODbM5%2bCw4Ia6n%2byK4%3d,Brian Luong,North Carolina (6),#05,0,0,0,0
m5vmhWPHNlppiiygMjxaEO8wKd0QlQES4TMglOz5PIY%3d,Jeremy Langdon,Central Florida (14),#25,1,0,0,1
m5vmhWPHNlppiiygMjxaEO8wKd0QlQES4TMglOz5PIY%3d,Jacob Radford,Central Florida (14),#09,0,0,0,1
m5vmhWPHNlppiiygMjxaEO8wKd0QlQES4TMglOz5PIY%3d,Mike Ogren,Central Florida (14),#42,1,2,0,1
m5vmhWPHNlppiiygMjxaEO8wKd0QlQES4TMglOz5PIY%3d,Austin Malone,Central Florida (14),#32,0,0,0,0
m5vmhWPHNlppiiygMjxaEO8wKd0QlQES4TMglOz5PIY%3d,Austin Mercadante,Central Florida (14),#27,1,0,0,0
m5vmhWPHNlppiiygMjxaEO8wKd0QlQES4TMglOz5PIY%3d,Jack Collins,Central Florida (14),#07,0,0,0,0
m5vmhWPHNlppiiygMjxaEO8wKd0QlQES4TMglOz5PIY%3d,Matthew Northam,Central Florida (14),#02,1,0,0,0
m5vmhWPHNlppiiygMjxaEO8wKd0QlQES4TMglOz5PIY%3d,Andrew Mckelvey,Central Florida (14),#30,3,1,0,1
m5vmhWPHNlppiiygMjxaEO8wKd0QlQES4TMglOz5PIY%3d,Alex  Bullock,Central Florida (14),#08,1,0,0,2
m5vmhWPHNlppiiygMjxaEO8wKd0QlQES4TMglOz5PIY%3d,Matt Helms,Central Florida (14),#12,0,1,1,0
m5vmhWPHNlppiiygMjxaEO8wKd0QlQES4TMglOz5PIY%3d,Zachary Marks,Central Florida (14),#90,0,0,0,0
m5vmhWPHNlppiiygMjxaEO8wKd0QlQES4TMglOz5PIY%3d,Matthew Aberman,Central Florida (14),#99,0,0,1,0
m5vmhWPHNlppiiygMjxaEO8wKd0QlQES4TMglOz5PIY%3d,Eric  Buenrostro,Central Florida (14),#69,0,0,0,0
m5vmhWPHNlppiiygMjxaEO8wKd0QlQES4TMglOz5PIY%3d,Kyle Reedy,Central Florida (14),#04,0,2,3,1
m5vmhWPHNlppiiygMjxaEO8wKd0QlQES4TMglOz5PIY%3d,Collin Mackett,Central Florida (14),#19,0,0,0,0
m5vmhWPHNlppiiygMjxaEO8wKd0QlQES4TMglOz5PIY%3d,Brawley Adams,Central Florida (14),#01,0,5,0,0
m5vmhWPHNlppiiygMjxaEO8wKd0QlQES4TMglOz5PIY%3d,Chad Russom,Central Florida (14),#15,0,0,0,0
m5vmhWPHNlppiiygMjxaEO8wKd0QlQES4TMglOz5PIY%3d,John Best,Central Florida (14),#33,4,2,0,3
m5vmhWPHNlppiiygMjxaEO8wKd0QlQES4TMglOz5PIY%3d,John Feldman,Central Florida (14),#13,0,0,0,0
m5vmhWPHNlppiiygMjxaEO8wKd0QlQES4TMglOz5PIY%3d,Seth Calhoun,Central Florida (14),#47,0,0,0,0
m5vmhWPHNlppiiygMjxaEO8wKd0QlQES4TMglOz5PIY%3d,Michael Fairley,Central Florida (14),#05,1,0,0,0
m5vmhWPHNlppiiygMjxaEO8wKd0QlQES4TMglOz5PIY%3d,Terence Murphy,Central Florida (14),#03,1,0,0,1
m5vmhWPHNlppiiygMjxaEO8wKd0QlQES4TMglOz5PIY%3d,Stuart Little,Central Florida (14),#74,1,1,2,0
m5vmhWPHNlppiiygMjxaEO8wKd0QlQES4TMglOz5PIY%3d,Garrett Pelton,Central Florida (14),#34,0,0,0,0
m5vmhWPHNlppiiygMjxaEO8wKd0QlQES4TMglOz5PIY%3d,David Hankin,Central Florida (14),#44,0,1,0,1
m5vmhWPHNlppiiygMjxaEO8wKd0QlQES4TMglOz5PIY%3d,David Klinges,Dartmouth (18),#64,0,0,0,0
m5vmhWPHNlppiiygMjxaEO8wKd0QlQES4TMglOz5PIY%3d,Sean Griffin,Dartmouth (18),#25,0,0,1,0
m5vmhWPHNlppiiygMjxaEO8wKd0QlQES4TMglOz5PIY%3d,Daniel Rosengard,Dartmouth (18),#04,1,0,0,1
m5vmhWPHNlppiiygMjxaEO8wKd0QlQES4TMglOz5PIY%3d,Brett Szalapski,Dartmouth (18),#09,0,1,0,2
m5vmhWPHNlppiiygMjxaEO8wKd0QlQES4TMglOz5PIY%3d,Daniel Finch,Dartmouth (18),#06,1,0,1,0
m5vmhWPHNlppiiygMjxaEO8wKd0QlQES4TMglOz5PIY%3d,Nathan Lehrer,Dartmouth (18),#22,0,0,0,0
m5vmhWPHNlppiiygMjxaEO8wKd0QlQES4TMglOz5PIY%3d,Nicholas Golini,Dartmouth (18),#31,0,1,0,0
m5vmhWPHNlppiiygMjxaEO8wKd0QlQES4TMglOz5PIY%3d,Daniel Harris,Dartmouth (18),#12,0,3,0,5
m5vmhWPHNlppiiygMjxaEO8wKd0QlQES4TMglOz5PIY%3d,Sean Derrow,Dartmouth (18),#50,0,0,0,0
m5vmhWPHNlppiiygMjxaEO8wKd0QlQES4TMglOz5PIY%3d,Peter Lobel,Dartmouth (18),#08,0,0,0,0
m5vmhWPHNlppiiygMjxaEO8wKd0QlQES4TMglOz5PIY%3d,Spencer Diamond,Dartmouth (18),#02,2,2,0,2
m5vmhWPHNlppiiygMjxaEO8wKd0QlQES4TMglOz5PIY%3d,Evan Rheingold,Dartmouth (18),#01,0,0,0,0
m5vmhWPHNlppiiygMjxaEO8wKd0QlQES4TMglOz5PIY%3d,Andrew Pillsbury,Dartmouth (18),#05,1,0,1,1
m5vmhWPHNlppiiygMjxaEO8wKd0QlQES4TMglOz5PIY%3d,Jon Xu,Dartmouth (18),#23,0,1,0,1
m5vmhWPHNlppiiygMjxaEO8wKd0QlQES4TMglOz5PIY%3d,Henry Frost,Dartmouth (18),#16,2,1,1,1
m5vmhWPHNlppiiygMjxaEO8wKd0QlQES4TMglOz5PIY%3d,Leo Blooston,Dartmouth (18),#13,0,1,0,0
m5vmhWPHNlppiiygMjxaEO8wKd0QlQES4TMglOz5PIY%3d,David Friedman,Dartmouth (18),#20,0,0,0,0
m5vmhWPHNlppiiygMjxaEO8wKd0QlQES4TMglOz5PIY%3d,Caleb Ladue,Dartmouth (18),#15,0,0,0,0
m5vmhWPHNlppiiygMjxaEO8wKd0QlQES4TMglOz5PIY%3d,Gerben Scherpbier,Dartmouth (18),#07,0,0,0,0
m5vmhWPHNlppiiygMjxaEO8wKd0QlQES4TMglOz5PIY%3d,Sam Hills,Dartmouth (18),#10,0,0,0,0
m5vmhWPHNlppiiygMjxaEO8wKd0QlQES4TMglOz5PIY%3d,Arthur Bledsoe,Dartmouth (18),#11,1,1,0,2
m5vmhWPHNlppiiygMjxaEO8wKd0QlQES4TMglOz5PIY%3d,David Clemens-Sewall,Dartmouth (18),#33,1,0,0,0
m5vmhWPHNlppiiygMjxaEO8wKd0QlQES4TMglOz5PIY%3d,Daniel Lowenstein,Dartmouth (18),#03,0,0,0,0
m5vmhWPHNlppiiygMjxaEO8wKd0QlQES4TMglOz5PIY%3d,Sean Howe,Dartmouth (18),#17,1,0,0,0
m5vmhWPHNlppiiygMjxaEO8wKd0QlQES4TMglOz5PIY%3d,Cedar Farwell,Dartmouth (18),#44,0,0,0,0
m5vmhWPHNlppiiygMjxaEO8wKd0QlQES4TMglOz5PIY%3d,Theodore Owens,Dartmouth (18),#27,1,0,0,0
SJJWvzf7eY1a%2fL1FVPvQldOhNBA2qpwTQ2brqCkp71Y%3d,Brennen Zinckgraf,Florida (9),#12,4,2,2,0
SJJWvzf7eY1a%2fL1FVPvQldOhNBA2qpwTQ2brqCkp71Y%3d,Bradley Seuntjens,Florida (9),#04,0,0,0,0
SJJWvzf7eY1a%2fL1FVPvQldOhNBA2qpwTQ2brqCkp71Y%3d,Patrick Gettino,Florida (9),#32,0,0,0,0
SJJWvzf7eY1a%2fL1FVPvQldOhNBA2qpwTQ2brqCkp71Y%3d,Gabriel Lucas,Florida (9),#18,1,1,0,0
SJJWvzf7eY1a%2fL1FVPvQldOhNBA2qpwTQ2brqCkp71Y%3d,James Dahl,Florida (9),#03,0,0,0,0
SJJWvzf7eY1a%2fL1FVPvQldOhNBA2qpwTQ2brqCkp71Y%3d,Jason Silverman,Florida (9),#00,0,0,0,0
SJJWvzf7eY1a%2fL1FVPvQldOhNBA2qpwTQ2brqCkp71Y%3d,Dayan D'Aniello,Florida (9),#05,0,0,0,0
SJJWvzf7eY1a%2fL1FVPvQldOhNBA2qpwTQ2brqCkp71Y%3d,Jacob Dummeldinger,Florida (9),#11,0,1,0,0
SJJWvzf7eY1a%2fL1FVPvQldOhNBA2qpwTQ2brqCkp71Y%3d,Matthew Terza,Florida (9),#13,0,1,0,0
SJJWvzf7eY1a%2fL1FVPvQldOhNBA2qpwTQ2brqCkp71Y%3d,Billy O'Bryan,Florida (9),#02,0,1,0,0
SJJWvzf7eY1a%2fL1FVPvQldOhNBA2qpwTQ2brqCkp71Y%3d,Bryan Redden,Florida (9),#45,0,0,0,0
SJJWvzf7eY1a%2fL1FVPvQldOhNBA2qpwTQ2brqCkp71Y%3d,Joseph Sutherland,Florida (9),#08,1,0,0,0
SJJWvzf7eY1a%2fL1FVPvQldOhNBA2qpwTQ2brqCkp71Y%3d,Matt Thompson,Florida (9),#10,0,0,1,0
SJJWvzf7eY1a%2fL1FVPvQldOhNBA2qpwTQ2brqCkp71Y%3d,Aaron Spector,Florida (9),#26,1,1,0,1
SJJWvzf7eY1a%2fL1FVPvQldOhNBA2qpwTQ2brqCkp71Y%3d,Tanner Repasky,Florida (9),#15,3,1,0,0
SJJWvzf7eY1a%2fL1FVPvQldOhNBA2qpwTQ2brqCkp71Y%3d,Rob Brice,Florida (9),#16,0,0,0,0
SJJWvzf7eY1a%2fL1FVPvQldOhNBA2qpwTQ2brqCkp71Y%3d,Daniel Bishop,Florida (9),#06,2,0,0,0
SJJWvzf7eY1a%2fL1FVPvQldOhNBA2qpwTQ2brqCkp71Y%3d,Hayden Wachob,Florida (9),#18,0,0,0,0
SJJWvzf7eY1a%2fL1FVPvQldOhNBA2qpwTQ2brqCkp71Y%3d,Doug Terza,Florida (9),#31,0,0,0,0
SJJWvzf7eY1a%2fL1FVPvQldOhNBA2qpwTQ2brqCkp71Y%3d,Bobby Ley,Florida (9),#09,0,0,0,0
SJJWvzf7eY1a%2fL1FVPvQldOhNBA2qpwTQ2brqCkp71Y%3d,Brian Benge,Florida (9),#33,1,4,0,0
SJJWvzf7eY1a%2fL1FVPvQldOhNBA2qpwTQ2brqCkp71Y%3d,Andrew Ranon,Florida (9),#17,0,0,0,0
SJJWvzf7eY1a%2fL1FVPvQldOhNBA2qpwTQ2brqCkp71Y%3d,Scott Dickson,Eastern Michigan (17),#19,0,1,0,1
SJJWvzf7eY1a%2fL1FVPvQldOhNBA2qpwTQ2brqCkp71Y%3d,Trey Taliaferro,Eastern Michigan (17),#08,3,0,0,2
SJJWvzf7eY1a%2fL1FVPvQldOhNBA2qpwTQ2brqCkp71Y%3d,Alex Theiss,Eastern Michigan (17),#21,0,1,0,0
SJJWvzf7eY1a%2fL1FVPvQldOhNBA2qpwTQ2brqCkp71Y%3d,Johnny Bansfield,Eastern Michigan (17),#55,1,4,0,0
SJJWvzf7eY1a%2fL1FVPvQldOhNBA2qpwTQ2brqCkp71Y%3d,Brennan Flynn,Eastern Michigan (17),#17,0,0,0,0
SJJWvzf7eY1a%2fL1FVPvQldOhNBA2qpwTQ2brqCkp71Y%3d,Austin Engel,Eastern Michigan (17),#05,1,0,0,0
SJJWvzf7eY1a%2fL1FVPvQldOhNBA2qpwTQ2brqCkp71Y%3d,Grant Furnier,Eastern Michigan (17),#27,1,0,0,0
SJJWvzf7eY1a%2fL1FVPvQldOhNBA2qpwTQ2brqCkp71Y%3d,James Highsmith,Eastern Michigan (17),#06,0,0,0,1
SJJWvzf7eY1a%2fL1FVPvQldOhNBA2qpwTQ2brqCkp71Y%3d,Jonathan Lee,Eastern Michigan (17),#07,0,0,0,0
SJJWvzf7eY1a%2fL1FVPvQldOhNBA2qpwTQ2brqCkp71Y%3d,Gary Grant,Eastern Michigan (17),#25,0,0,0,1
SJJWvzf7eY1a%2fL1FVPvQldOhNBA2qpwTQ2brqCkp71Y%3d,Alexander Belanger,Eastern Michigan (17),#15,1,1,2,2
SJJWvzf7eY1a%2fL1FVPvQldOhNBA2qpwTQ2brqCkp71Y%3d,Andrew Adler,Eastern Michigan (17),#11,0,0,0,0
SJJWvzf7eY1a%2fL1FVPvQldOhNBA2qpwTQ2brqCkp71Y%3d,Joshua Osinski,Eastern Michigan (17),#22,0,0,0,0
SJJWvzf7eY1a%2fL1FVPvQldOhNBA2qpwTQ2brqCkp71Y%3d,Daniel Boynton,Eastern Michigan (17),#36,1,0,0,0
SJJWvzf7eY1a%2fL1FVPvQldOhNBA2qpwTQ2brqCkp71Y%3d,Jacob Noel,Eastern Michigan (17),#16,0,0,0,0
C0kiVw%2bttXuUC1QAtvmY2jlkizyDAnILgVtVJuaV8s8%3d,Maxwell Perham,Massachusetts (19),#07,0,0,0,0
C0kiVw%2bttXuUC1QAtvmY2jlkizyDAnILgVtVJuaV8s8%3d,Brian Rodriguez,Massachusetts (19),#06,0,0,0,0
C0kiVw%2bttXuUC1QAtvmY2jlkizyDAnILgVtVJuaV8s8%3d,Peter Mcginn,Massachusetts (19),#67,0,0,0,0
C0kiVw%2bttXuUC1QAtvmY2jlkizyDAnILgVtVJuaV8s8%3d,Alec Zabrecky,Massachusetts (19),#47,0,0,0,0
C0kiVw%2bttXuUC1QAtvmY2jlkizyDAnILgVtVJuaV8s8%3d,Jackson Barron,Massachusetts (19),#05,0,0,0,0
C0kiVw%2bttXuUC1QAtvmY2jlkizyDAnILgVtVJuaV8s8%3d,Samuel Richardson,Massachusetts (19),#81,0,0,0,0
C0kiVw%2bttXuUC1QAtvmY2jlkizyDAnILgVtVJuaV8s8%3d,Giancarlo Cincotta,Massachusetts (19),#44,0,0,0,0
C0kiVw%2bttXuUC1QAtvmY2jlkizyDAnILgVtVJuaV8s8%3d,Ben Tseytlin,Massachusetts (19),#22,0,0,0,0
C0kiVw%2bttXuUC1QAtvmY2jlkizyDAnILgVtVJuaV8s8%3d,David Dibiase,Massachusetts (19),#02,0,0,0,0
C0kiVw%2bttXuUC1QAtvmY2jlkizyDAnILgVtVJuaV8s8%3d,Elliot Jerry,Massachusetts (19),#33,0,0,0,0
C0kiVw%2bttXuUC1QAtvmY2jlkizyDAnILgVtVJuaV8s8%3d,Manit Munshi,Massachusetts (19),#21,0,0,0,0
C0kiVw%2bttXuUC1QAtvmY2jlkizyDAnILgVtVJuaV8s8%3d,Conor Kline,Massachusetts (19),#11,0,0,0,0
C0kiVw%2bttXuUC1QAtvmY2jlkizyDAnILgVtVJuaV8s8%3d,Ben  Sadok,Massachusetts (19),#08,0,0,0,0
C0kiVw%2bttXuUC1QAtvmY2jlkizyDAnILgVtVJuaV8s8%3d,Ben Katz,Massachusetts (19),#17,0,0,0,0
C0kiVw%2bttXuUC1QAtvmY2jlkizyDAnILgVtVJuaV8s8%3d,Elliot Lee,Massachusetts (19),#03,0,0,0,0
C0kiVw%2bttXuUC1QAtvmY2jlkizyDAnILgVtVJuaV8s8%3d,Josh Hirschman,Massachusetts (19),#72,0,0,0,0
C0kiVw%2bttXuUC1QAtvmY2jlkizyDAnILgVtVJuaV8s8%3d,Aaron Raskin,Massachusetts (19),#28,0,0,0,0
C0kiVw%2bttXuUC1QAtvmY2jlkizyDAnILgVtVJuaV8s8%3d,David Lunetta,Massachusetts (19),#01,0,0,0,0
C0kiVw%2bttXuUC1QAtvmY2jlkizyDAnILgVtVJuaV8s8%3d,Jeffrey Babbitt,Massachusetts (19),#31,0,0,0,0
C0kiVw%2bttXuUC1QAtvmY2jlkizyDAnILgVtVJuaV8s8%3d,Wesley Johnson,Massachusetts (19),#10,0,0,0,0
C0kiVw%2bttXuUC1QAtvmY2jlkizyDAnILgVtVJuaV8s8%3d,George Milne,Massachusetts (19),#19,0,0,0,0
C0kiVw%2bttXuUC1QAtvmY2jlkizyDAnILgVtVJuaV8s8%3d,Kevin Norton,Massachusetts (19),#15,0,0,0,0
C0kiVw%2bttXuUC1QAtvmY2jlkizyDAnILgVtVJuaV8s8%3d,Nick Ochoa,Texas A&M (7),#04,0,0,0,0
C0kiVw%2bttXuUC1QAtvmY2jlkizyDAnILgVtVJuaV8s8%3d,David Na,Texas A&M (7),#11,0,0,0,0
C0kiVw%2bttXuUC1QAtvmY2jlkizyDAnILgVtVJuaV8s8%3d,David Smith,Texas A&M (7),#35,0,0,0,0
C0kiVw%2bttXuUC1QAtvmY2jlkizyDAnILgVtVJuaV8s8%3d,Luke Yanker,Texas A&M (7),#14,0,0,0,0
C0kiVw%2bttXuUC1QAtvmY2jlkizyDAnILgVtVJuaV8s8%3d,John Abuhamad,Texas A&M (7),#03,0,0,0,0
C0kiVw%2bttXuUC1QAtvmY2jlkizyDAnILgVtVJuaV8s8%3d,Connor Cole,Texas A&M (7),#80,0,0,0,0
C0kiVw%2bttXuUC1QAtvmY2jlkizyDAnILgVtVJuaV8s8%3d,Benjamin Lewis,Texas A&M (7),#07,0,0,0,0
C0kiVw%2bttXuUC1QAtvmY2jlkizyDAnILgVtVJuaV8s8%3d,Dalton Smith,Texas A&M (7),#13,0,0,0,0
C0kiVw%2bttXuUC1QAtvmY2jlkizyDAnILgVtVJuaV8s8%3d,Austin Delk,Texas A&M (7),#10,0,0,0,0
C0kiVw%2bttXuUC1QAtvmY2jlkizyDAnILgVtVJuaV8s8%3d,Kyle Zawieja,Texas A&M (7),#12,0,0,0,0
C0kiVw%2bttXuUC1QAtvmY2jlkizyDAnILgVtVJuaV8s8%3d,Daniel Ehrig,Texas A&M (7),#06,0,0,0,0
C0kiVw%2bttXuUC1QAtvmY2jlkizyDAnILgVtVJuaV8s8%3d,Garrett Krebs,Texas A&M (7),#08,0,0,0,0
C0kiVw%2bttXuUC1QAtvmY2jlkizyDAnILgVtVJuaV8s8%3d,Matthew Bennett,Texas A&M (7),#02,0,0,0,0
C0kiVw%2bttXuUC1QAtvmY2jlkizyDAnILgVtVJuaV8s8%3d,Robert Lewis,Texas A&M (7),#09,0,0,0,0
C0kiVw%2bttXuUC1QAtvmY2jlkizyDAnILgVtVJuaV8s8%3d,Kevin Land,Texas A&M (7),#18,0,0,0,0
C0kiVw%2bttXuUC1QAtvmY2jlkizyDAnILgVtVJuaV8s8%3d,Charles Coleman,Texas A&M (7),#36,0,0,0,0
C0kiVw%2bttXuUC1QAtvmY2jlkizyDAnILgVtVJuaV8s8%3d,Jonathan Nance,Texas A&M (7),#88,0,0,0,0
C0kiVw%2bttXuUC1QAtvmY2jlkizyDAnILgVtVJuaV8s8%3d,Ian Smith,Texas A&M (7),#01,0,0,0,0
C0kiVw%2bttXuUC1QAtvmY2jlkizyDAnILgVtVJuaV8s8%3d,Jared Schueler,Texas A&M (7),#32,0,0,0,0
C0kiVw%2bttXuUC1QAtvmY2jlkizyDAnILgVtVJuaV8s8%3d,Thomas Slack,Texas A&M (7),#23,0,0,0,0
C0kiVw%2bttXuUC1QAtvmY2jlkizyDAnILgVtVJuaV8s8%3d,Ryan  Jones,Texas A&M (7),#42,0,0,0,0
tW22%2b4DGxDoi856wHUm%2b4MwAcm6%2bKy7CE%2fpQODcuvlI%3d,Benjamin Scharfstein,Harvard (8),#12,0,0,0,0
tW22%2b4DGxDoi856wHUm%2b4MwAcm6%2bKy7CE%2fpQODcuvlI%3d,Tsuki Hoshijima,Harvard (8),#17,0,0,0,0
tW22%2b4DGxDoi856wHUm%2b4MwAcm6%2bKy7CE%2fpQODcuvlI%3d,Matthew Thiman,Harvard (8),#26,0,0,0,0
tW22%2b4DGxDoi856wHUm%2b4MwAcm6%2bKy7CE%2fpQODcuvlI%3d,Harry Stone,Harvard (8),#18,0,0,0,0
tW22%2b4DGxDoi856wHUm%2b4MwAcm6%2bKy7CE%2fpQODcuvlI%3d,Ryan Kerr,Harvard (8),#02,0,0,0,0
tW22%2b4DGxDoi856wHUm%2b4MwAcm6%2bKy7CE%2fpQODcuvlI%3d,Danny Broudy,Harvard (8),#05,2,0,1,1
tW22%2b4DGxDoi856wHUm%2b4MwAcm6%2bKy7CE%2fpQODcuvlI%3d,Johnathon Davis,Harvard (8),#11,0,0,0,0
tW22%2b4DGxDoi856wHUm%2b4MwAcm6%2bKy7CE%2fpQODcuvlI%3d,Adrian Pforzheimer,Harvard (8),#07,1,3,0,1
tW22%2b4DGxDoi856wHUm%2b4MwAcm6%2bKy7CE%2fpQODcuvlI%3d,Frasier Liljestrand,Harvard (8),#38,0,0,0,0
tW22%2b4DGxDoi856wHUm%2b4MwAcm6%2bKy7CE%2fpQODcuvlI%3d,Alexander Hem,Harvard (8),#22,1,0,0,0
tW22%2b4DGxDoi856wHUm%2b4MwAcm6%2bKy7CE%2fpQODcuvlI%3d,Wynn Tucker,Harvard (8),#30,1,1,1,0
tW22%2b4DGxDoi856wHUm%2b4MwAcm6%2bKy7CE%2fpQODcuvlI%3d,Andrew Orourke,Harvard (8),#01,0,0,0,0
tW22%2b4DGxDoi856wHUm%2b4MwAcm6%2bKy7CE%2fpQODcuvlI%3d,John Stubbs,Harvard (8),#14,3,3,5,2
tW22%2b4DGxDoi856wHUm%2b4MwAcm6%2bKy7CE%2fpQODcuvlI%3d,James Thurm,Harvard (8),#06,0,0,0,1
tW22%2b4DGxDoi856wHUm%2b4MwAcm6%2bKy7CE%2fpQODcuvlI%3d,William Dean,Harvard (8),#19,1,2,2,0
tW22%2b4DGxDoi856wHUm%2b4MwAcm6%2bKy7CE%2fpQODcuvlI%3d,Michael  Aderhold,Harvard (8),#13,0,0,0,0
tW22%2b4DGxDoi856wHUm%2b4MwAcm6%2bKy7CE%2fpQODcuvlI%3d,Jeremy Nixon,Harvard (8),#04,4,2,1,1
